,salary
119790,108714.97
120335,108705.43
119593,108674.19
121480,108674.11
119429,108660.3
119914,108643.24
119999,108634.76
119946,108612.65
119809,108607.47
119794,108592.37
119438,108591.91
119437,108591.9
118193,108576.01
119749,108572.08
119105,108571.3
120662,108568.61
119558,108564.75
119625,108561.09
119626,108561.07
119627,108561.07
119475,108561.05
119628,108561.05
119629,108561.05
119630,108561.04
119632,108561.04
119631,108561.03
119476,108561.02
119633,108561.02
119634,108561.02
119635,108561.02
119636,108561.02
119637,108561.02
119638,108561.02
119639,108561.01
119640,108561.01
119641,108561.01
119477,108561
119478,108561
119479,108561
119480,108561
119642,108561
119643,108561
119294,108560.84
119934,108554.8
121060,108551.54
121170,108551.52
119777,108550.56
119654,108547.11
119955,108538.97
119647,108534.98
119882,108516.67
119880,108514.14
120059,108509.56
119725,108493.56
120690,108486.25
120110,108483.02
119660,108477.02
120238,108476.75
119662,108457.95
120605,108456.05
119506,108437.06
119668,108437.04
119669,108437.03
119670,108437.01
119671,108437.01
119763,108427.85
119602,108417.22
119947,108415.64
119465,108407.03
119870,108380.02
120202,108378.39
120331,108376.89
119878,108375.53
119677,108371.1
119814,108370.62
119961,108356.29
120556,108344.54
119449,108338.93
119686,108337.12
119685,108337.1
119687,108337.1
119688,108337.07
119692,108337.05
119521,108337.02
119590,108337.02
119689,108337.02
119690,108337.02
119691,108337.01
119591,108337
122049,108331.78
119678,108328.26
119595,108325.02
119839,108320.55
119775,108317.76
120048,108314.84
120101,108310
118212,108299.88
127450,108294.36
119731,108294.16
119700,108289.71
119672,108287.95
119491,108286.01
120979,108266.78
119820,108264.17
120082,108264.13
119565,108262.71
119493,108254.08
121032,108237.31
121112,108231.06
119986,108201.7
122844,108190.7
119851,108190.19
119681,108188.2
120008,108184.15
120031,108179.11
119813,108178.02
119673,108171.16
120108,108168.04
119943,108167.41
119727,108144.69
119716,108144.01
119619,108143.03
119623,108139.18
119803,108133.93
119679,108126.83
119770,108125.99
119730,108119.41
120375,108118.7
119800,108115.81
119773,108113.19
120026,108108.01
120070,108097.74
119693,108095.04
120354,108092.69
120236,108092.14
119970,108080.71
120167,108080.18
119652,108077.09
119936,108076.48
119597,108075.75
119529,108069.34
119952,108068.48
120385,108066.13
119745,108062.45
120374,108051.42
121067,108039.83
119856,108028.96
119571,108023.8
120011,108022.89
120157,108021.31
119574,108014.69
119960,108005.87
119866,107998.2
120102,107991.84
119576,107980.03
120099,107975.87
121533,107973.02
119808,107970.32
120309,107962.85
119674,107962.22
119991,107959.78
119563,107951.14
120260,107947.81
119781,107941.43
120041,107940.96
120297,107931.92
119997,107928.71
119831,107926.7
119744,107924.71
119742,107923.09
122165,107922.67
119864,107915
119765,107909.23
119718,107901.23
119758,107900.02
119759,107900
120023,107896.98
119824,107888.25
119738,107873.19
119798,107867.73
119897,107831.41
119704,107830.84
120226,107827.8
119812,107822.2
119665,107819.3
119566,107819.01
120067,107816.22
119376,107806.87
119996,107806.69
119971,107798.49
119801,107797.14
119887,107789.71
118388,107787.2
120185,107777.05
120074,107776.48
119893,107745.09
120719,107732.7
119799,107716.41
120150,107713.76
121028,107710.01
119724,107708.45
122194,107708.35
120007,107705.59
119832,107700.09
119949,107695.2
120092,107686.47
120148,107683.38
119993,107683.29
119726,107671.88
120417,107670.17
120599,107668.85
120347,107663.7
120877,107660.07
119594,107654.41
120217,107650.74
119371,107642.95
120151,107632.13
119998,107631.43
127330,107628.4
119804,107623.52
120050,107621.86
119115,107600.4
119966,107591.99
120252,107589.63
119988,107585.55
122272,107583.97
119611,107580.91
119881,107580.38
119838,107576.47
122056,107572.47
120037,107565.12
119696,107561.84
120116,107558.06
120117,107558.02
120118,107558.02
120119,107558.02
120120,107558.02
120121,107558.01
120122,107558.01
120123,107558.01
120124,107558
120125,107558
120126,107558
120127,107558
120826,107541
120137,107531.28
119616,107526.2
119928,107506.21
120339,107498.72
120188,107497.88
120274,107489.14
119871,107487.95
119755,107475.84
119823,107472.69
120882,107465.38
119787,107451.41
119826,107442.5
119834,107440.28
120068,107437.26
122987,107434.24
120055,107426.28
120235,107418.74
119941,107418.53
121062,107407.01
120617,107391.83
121007,107380.13
119786,107371.25
119995,107370.48
119974,107364.34
119657,107359
120317,107355.65
119983,107353.19
120742,107347.51
120337,107344.81
120107,107331.5
119663,107329.5
120919,107326.3
119982,107320.55
119733,107319.49
120135,107302.11
119969,107286.82
119972,107280.83
119712,107276
119713,107276
120113,107272.18
120076,107268.16
120982,107259.47
119902,107258.06
120147,107256.6
119922,107255.19
120153,107230.98
122153,107220.06
120825,107206.86
120870,107204.61
120069,107201.53
120291,107195.29
119842,107191.68
120597,107189.53
119739,107188.12
120413,107185.94
120230,107166.09
119909,107165.21
119805,107163.03
119894,107158.11
122219,107157.58
120246,107154.94
120909,107145.41
119843,107142.51
120010,107138.97
119926,107135.92
120021,107134.34
120341,107117.02
120144,107116.12
119837,107099.52
119908,107094.44
120712,107094.02
119975,107091.32
120056,107069.47
119951,107069
120249,107064.47
120315,107059.49
119579,107048
120136,107044.66
120071,107043.73
119872,107042.63
119925,107040.78
120618,107036.57
120884,107035.29
119912,107032.02
119913,107032.01
119119,107027.11
119917,107020
120269,107016.99
119945,107012.83
120722,107009.19
119920,107008.03
119921,106997.49
119883,106995.91
120809,106993.25
119861,106986.68
120132,106976.19
119886,106971.04
120575,106970.6
119854,106961.98
120472,106947.76
120601,106926.19
120094,106922.45
120077,106895.1
120063,106886.26
120314,106882.13
120231,106873.35
120084,106866.88
119806,106866.42
120168,106850.38
120776,106841.28
119990,106839.89
119950,106839.22
119874,106834.13
120232,106833.07
120179,106832.19
120213,106827.48
119877,106827.02
120209,106820.33
120025,106813.66
122665,106812.52
121043,106811.9
120030,106809.54
121115,106805.73
119911,106800.01
120227,106792.19
120160,106790.51
120389,106787.02
119890,106780.8
120143,106767.17
120080,106759.18
119963,106759.04
119964,106759.02
120184,106752.61
120081,106748.81
121218,106737.99
120088,106726.39
120420,106722.63
120196,106714.24
119737,106708.75
120190,106703.93
120003,106688.09
120494,106675.27
120128,106664.56
119903,106658.51
120095,106654.84
121260,106648.6
119905,106640.34
120839,106640.23
119751,106629.31
121324,106629.07
120062,106627.54
120273,106624.17
118513,106621.15
119987,106618.12
119989,106618
120242,106609.04
120194,106598.87
121154,106596.48
122551,106581.51
120333,106569.12
120370,106565.1
120730,106549.91
119857,106543.74
121442,106542.87
120452,106527.84
119896,106526.82
120304,106516.89
122880,106513.7
121104,106511.98
120155,106506.13
120398,106497.18
120131,106495.48
120111,106495.17
120053,106475.77
120022,106475.61
120183,106466.63
120692,106459.55
120035,106459.55
119954,106439.2
125233,106438.45
119817,106432.91
120561,106432.3
120106,106422.56
118428,106409.98
120029,106408.09
120027,106408.06
120028,106408.06
120330,106395.51
120475,106392.4
120195,106385.51
120072,106381.02
120458,106367.63
120078,106366.25
120483,106363.89
120002,106352.32
120239,106351.51
119957,106346.24
120798,106328.92
120302,106324.72
120469,106319.44
120060,106316.94
119962,106312.05
120171,106292.15
127740,106276.47
120486,106272.5
120251,106268.69
119848,106240.2
120014,106240.2
119815,106238.35
119723,106238.09
120204,106231.92
119850,106230.82
120019,106226.6
120175,106224.28
120020,106219.76
121532,106209.74
119860,106199.2
119865,106185
120024,106185
120006,106173.76
120344,106161.61
119927,106161.07
120052,106158.17
120079,106151.95
120134,106143.82
122155,106125.14
120187,106122.43
120280,106121.57
120013,106121.16
122598,106116.08
121157,106109.61
120775,106104.62
120323,106100.27
120821,106095.03
120038,106088.87
120098,106088.13
120351,106083.42
120172,106075.09
120279,106073.36
120221,106070.49
120299,106067.52
120083,106063.14
121423,106059.11
119191,106050.66
120090,106035.01
119216,106031.32
120017,106030.83
120406,106015.15
120332,106012.59
120453,106012.42
119853,106001.22
120702,105999.76
120218,105994.91
120096,105994.03
119933,105984.84
120233,105975.73
119981,105970.45
120234,105960.59
126183,105953.53
121239,105950.38
120343,105946.44
120759,105945.28
120436,105943.4
120208,105941.53
120845,105924.37
120034,105920
120396,105903.17
120223,105886.92
119892,105884.21
121519,105875.12
119889,105874.43
119888,105858.62
120043,105848.08
120087,105847.26
121253,105836.84
120881,105836.05
120272,105834.37
120004,105833.4
120046,105832.01
120049,105831.45
120061,105825.22
121143,105824.09
120715,105801.98
120329,105798.62
120091,105797
118749,105779.09
127901,105774.87
127904,105770.29
119948,105764.13
120454,105753.94
120215,105751.96
124505,105749.45
120206,105747.76
119915,105735.48
118718,105727.07
121038,105712.97
120266,105712.17
120283,105708.7
121150,105706.67
120495,105705.28
120115,105696.61
121111,105695.03
120193,105691.69
121118,105686.44
119924,105680.19
121344,105679.04
122668,105675.89
120296,105658.33
120744,105657.73
127945,105648.48
120170,105639.21
120130,105639.07
121120,105630.39
120248,105619.35
120988,105617.43
120105,105610.44
120047,105610.39
120207,105607.34
120181,105595.01
119979,105594.03
121262,105585.51
120989,105583.57
120328,105583.29
120174,105577.82
120403,105576.3
120267,105575.33
121982,105568.48
120281,105558.3
120451,105556.56
120449,105552.45
120142,105519.41
120259,105518.13
120295,105510.99
120376,105498.25
120353,105496.78
120911,105486.31
120710,105480.62
120491,105475.63
120318,105470.56
120112,105457.02
120609,105446.97
120437,105443.49
120284,105442.95
119965,105442.22
120416,105440.75
120189,105438
120156,105437.51
120129,105434.44
120162,105423.64
120220,105416.75
120348,105416.53
121261,105412.55
120382,105407.52
120903,105406.96
120158,105396.24
119973,105394.33
121164,105394.11
120973,105385.87
120428,105385
120500,105383.48
120743,105366.46
120165,105358.76
120282,105349.42
120431,105337.05
121711,105333.86
120604,105313.08
120258,105312.38
120303,105283.82
120803,105279.5
121281,105273.66
121403,105252.49
120559,105250.01
120369,105244.49
120485,105242.02
120433,105235.96
120445,105227.16
120191,105208.03
120566,105207.29
120009,105205.8
120322,105196.06
120707,105193.79
120334,105185.34
121380,105183.1
120590,105178.03
120968,105176.77
120066,105176.7
120149,105169.43
120166,105163.66
120563,105159.07
120554,105151.06
120367,105139.32
120176,105132.07
120503,105121.66
120058,105117.8
120356,105116.8
121030,105102.71
120032,105099.89
120478,105095.74
120256,105088.88
121210,105085.19
120985,105084.41
120427,105073.25
120400,105068.49
120404,105068.05
120033,105066.33
120180,105065.32
120310,105063.4
120342,105061.61
120257,105056.78
121140,105053.5
120362,105052.66
120265,105050.49
120036,105045.63
120312,105045.27
120697,105042.53
128149,105041.72
120319,105041.42
120186,105032.05
120271,105012.92
120214,105009.99
120065,105009.56
120325,104985.58
120192,104984.03
120250,104981.01
121507,104970.78
120422,104969.37
120089,104968.42
120693,104963.05
120075,104939.23
120501,104918.31
120628,104911.72
120405,104909.71
120198,104907.05
120262,104906.29
120595,104899.63
120224,104898.46
120368,104892.29
120199,104884.01
120200,104884.01
120201,104884
120412,104874.39
120163,104873.74
120456,104859.62
120572,104856.71
128215,104856.65
120073,104848.67
120306,104848.48
120350,104847.87
120225,104847.18
120411,104843.81
120960,104840.04
120487,104839.84
120670,104832.62
120673,104829.07
120734,104827.77
120210,104823.62
120600,104820.04
120614,104812.37
120085,104807.15
120567,104798.73
128509,104784.19
120435,104780.43
120397,104775.5
120222,104764.64
120848,104762.62
120229,104755.06
120888,104752.18
120097,104751.46
120827,104732.05
120228,104731.05
118740,104728.43
120140,104727.83
120846,104725.7
122723,104719.52
121227,104718.99
120455,104718.34
123031,104710.81
120240,104707.52
120399,104703.52
120141,104700.01
119845,104693.74
120253,104677.71
120739,104672.15
120293,104669.14
120103,104649.3
120688,104641.3
120379,104635
120817,104634.49
119177,104632.37
120263,104630.81
120661,104625.53
120972,104619.33
120446,104617.71
120771,104615.92
120300,104599.65
120579,104598.29
120630,104584.12
121014,104581.04
120861,104577.49
120429,104576.88
121398,104572.01
120460,104565.79
120421,104565.47
120268,104563.68
120666,104553.53
120678,104551.89
120564,104540.8
120450,104525.37
120327,104521.76
120457,104517.82
120320,104515.21
121328,104514.05
120665,104513.42
120871,104502.84
120414,104481.08
119807,104473.82
120576,104467.53
